age,young,mid,old,vold,job,admin,bluecollar,entrepreneur,housemaid,management,retired,selfemployed,student,services,technician,unemployed,marital,married,single,divorced,education,primary,secondary,tertiary,default,balance,housing,loan,contact,day,month,duration,campaign,campaign4,campaign8,campaign12,campaign16,pdays,previous,poutcome,po1failure,po2other,po3success,y
29,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,477,1,1,0,11,may,58,1,1,0,0,0,305,1,failure,1,0,0,0
36,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,866,1,0,0,11,may,629,1,1,0,0,0,173,1,failure,1,0,0,1
35,0,1,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,tertiary,0,0,1,0,873,1,0,0,11,may,197,1,1,0,0,0,277,2,failure,1,0,0,0
30,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,948,1,0,0,11,may,150,1,1,0,0,0,370,2,failure,1,0,0,0
43,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,580,1,0,0,11,may,1514,1,1,0,0,0,284,2,failure,1,0,0,1
46,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,101,1,0,0,11,may,422,1,1,0,0,0,364,5,success,0,0,1,0
32,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,367,1,0,0,11,may,214,2,1,0,0,0,276,3,failure,1,0,0,0
40,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,4904,1,0,0,11,may,248,1,1,0,0,0,356,1,failure,1,0,0,0
39,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3047,1,0,0,11,may,279,1,1,0,0,0,370,2,failure,1,0,0,0
55,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,719,1,0,1,11,may,221,6,0,1,0,0,284,29,other,0,1,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-461,0,0,0,11,may,254,2,1,0,0,0,353,1,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,4900,1,0,1,11,may,231,1,1,0,0,0,284,2,failure,1,0,0,0
33,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,4789,1,1,0,11,may,220,1,1,0,0,0,339,4,failure,1,0,0,0
42,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-396,1,0,0,11,may,80,1,1,0,0,0,308,4,failure,1,0,0,0
45,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,839,1,0,0,11,may,340,1,1,0,0,0,264,4,failure,1,0,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,295,1,1,0,11,may,202,3,1,0,0,0,265,2,failure,1,0,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,-8,1,0,0,11,may,472,1,1,0,0,0,356,2,failure,1,0,0,0
51,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,726,1,0,0,11,may,409,1,1,0,0,0,14,8,success,0,0,1,0
41,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,-312,1,0,0,11,may,90,1,1,0,0,0,348,1,failure,1,0,0,0
55,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,59,1,0,0,11,may,51,1,1,0,0,0,305,1,failure,1,0,0,0
30,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,0,2597,1,0,0,11,may,49,1,1,0,0,0,349,3,failure,1,0,0,0
39,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,283,1,0,0,11,may,369,2,1,0,0,0,350,1,failure,1,0,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,13054,1,0,0,11,may,471,2,1,0,0,0,174,12,other,0,1,0,0
49,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,3652,1,1,0,11,may,568,1,1,0,0,0,285,2,other,0,1,0,0
31,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,0,1,0,0,11,may,163,1,1,0,0,0,370,1,failure,1,0,0,0
43,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,518,1,0,0,11,may,295,1,1,0,0,0,370,1,failure,1,0,0,0
47,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,71,1,0,0,11,may,170,1,1,0,0,0,370,1,failure,1,0,0,0
54,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,1252,1,0,0,11,may,101,1,1,0,0,0,350,1,failure,1,0,0,0
40,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,-17,1,1,0,11,may,474,1,1,0,0,0,256,1,success,0,0,1,1
40,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,98,1,0,0,11,may,240,2,1,0,0,0,343,5,failure,1,0,0,0
49,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,0,24,1,0,0,11,may,701,1,1,0,0,0,362,1,success,0,0,1,1
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,358,0,0,0,11,may,231,1,1,0,0,0,350,1,failure,1,0,0,0
31,0,1,0,0,student,0,0,0,0,0,0,0,1,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,0,0,0,11,may,247,2,1,0,0,0,367,4,other,0,1,0,0
23,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,2412,1,0,0,11,may,239,5,0,1,0,0,367,2,failure,1,0,0,0
35,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2048,1,0,0,11,may,219,1,1,0,0,0,173,2,failure,1,0,0,0
48,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,457,1,0,0,11,may,199,1,1,0,0,0,326,5,other,0,1,0,0
31,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2423,1,1,0,11,may,88,3,1,0,0,0,362,1,other,0,1,0,0
56,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,150,1,1,0,11,may,102,6,0,1,0,0,349,1,failure,1,0,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-10,1,0,0,11,may,216,1,1,0,0,0,370,1,failure,1,0,0,0
55,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,13,1,0,0,11,may,190,1,1,0,0,0,300,2,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,898,1,0,0,11,may,405,1,1,0,0,0,174,3,failure,1,0,0,0
31,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,78,1,0,0,11,may,360,1,1,0,0,0,370,1,other,0,1,0,0
32,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,314,1,0,0,11,may,18,6,0,1,0,0,172,10,success,0,0,1,0
55,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2059,1,0,0,11,may,149,1,1,0,0,0,259,4,failure,1,0,0,0
37,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,321,1,0,0,11,may,222,2,1,0,0,0,300,2,failure,1,0,0,0
38,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,3049,1,1,0,11,may,225,1,1,0,0,0,347,1,failure,1,0,0,0
44,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,0,1,0,0,11,may,151,2,1,0,0,0,370,2,failure,1,0,0,0
45,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,542,0,0,0,11,may,8,5,0,1,0,0,350,3,other,0,1,0,0
58,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,3058,1,0,1,11,may,114,1,1,0,0,0,368,1,failure,1,0,0,0
40,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,3,1,1,0,11,may,154,1,1,0,0,0,305,9,failure,1,0,0,0
51,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,0,602,1,0,0,11,may,347,1,1,0,0,0,284,2,failure,1,0,0,0
51,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,1,-55,1,0,0,11,may,281,2,1,0,0,0,266,6,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,primary,1,0,0,0,275,1,0,0,11,may,103,1,1,0,0,0,367,1,other,0,1,0,0
39,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1403,0,0,0,11,may,214,8,0,1,0,0,326,2,failure,1,0,0,0
42,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1042,1,0,0,11,may,465,1,1,0,0,0,364,3,other,0,1,0,0
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,493,1,0,0,11,may,553,1,1,0,0,0,367,7,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,306,1,0,1,11,may,86,1,1,0,0,0,369,2,failure,1,0,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,1282,1,0,0,11,may,123,2,1,0,0,0,343,2,other,0,1,0,0
43,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-416,1,1,0,11,may,114,1,1,0,0,0,301,3,failure,1,0,0,0
39,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,322,1,0,0,11,may,35,1,1,0,0,0,350,1,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1449,1,0,0,11,may,177,1,1,0,0,0,173,1,failure,1,0,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,1145,1,0,0,11,may,580,1,1,0,0,0,350,4,success,0,0,1,0
41,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1395,1,1,0,11,may,85,1,1,0,0,0,308,2,failure,1,0,0,0
29,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,31,1,0,0,11,may,82,1,1,0,0,0,369,3,other,0,1,0,0
36,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,1,0,0,11,may,187,1,1,0,0,0,174,1,failure,1,0,0,0
42,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1450,0,0,0,11,may,489,2,1,0,0,0,174,1,other,0,1,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,293,1,0,0,11,may,304,1,1,0,0,0,349,4,failure,1,0,0,0
34,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,0,1,0,0,11,may,66,1,1,0,0,0,301,3,failure,1,0,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,11,may,78,2,1,0,0,0,264,3,failure,1,0,0,0
45,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,503,1,0,0,11,may,313,1,1,0,0,0,369,2,failure,1,0,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,20,1,0,0,11,may,207,1,1,0,0,0,370,1,failure,1,0,0,0
32,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,-23,0,0,0,11,may,185,1,1,0,0,0,305,1,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,223,1,0,0,11,may,552,2,1,0,0,0,301,2,failure,1,0,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2366,1,0,0,11,may,249,1,1,0,0,0,356,2,failure,1,0,0,0
57,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,5486,1,0,0,11,may,86,7,0,1,0,0,285,3,failure,1,0,0,0
52,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,201,1,0,0,11,may,412,1,1,0,0,0,301,3,other,0,1,0,0
50,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,326,1,0,0,11,may,124,1,1,0,0,0,369,2,failure,1,0,0,0
26,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,5,1,0,0,11,may,251,1,1,0,0,0,304,2,other,0,1,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-17,1,0,0,11,may,400,2,1,0,0,0,340,2,failure,1,0,0,0
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,-255,1,1,0,11,may,82,9,0,0,1,0,306,1,other,0,1,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,771,1,0,0,11,may,262,2,1,0,0,0,367,4,failure,1,0,0,0
27,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,100,1,0,0,11,may,177,4,1,0,0,0,367,1,failure,1,0,0,0
52,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-178,1,1,0,11,may,124,2,1,0,0,0,347,1,failure,1,0,0,0
31,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2153,1,0,0,11,may,239,3,1,0,0,0,172,1,failure,1,0,0,0
58,0,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,3867,1,0,1,11,may,159,1,1,0,0,0,364,2,failure,1,0,0,0
55,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,8044,1,0,0,11,may,175,5,0,1,0,0,333,19,other,0,1,0,0
58,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,1301,1,0,0,11,may,261,1,1,0,0,0,286,2,failure,1,0,0,0
52,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,540,1,0,0,11,may,154,2,1,0,0,0,340,2,failure,1,0,0,0
35,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-315,1,0,0,11,may,330,2,1,0,0,0,368,2,failure,1,0,0,0
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,-120,1,0,0,11,may,148,1,1,0,0,0,367,2,failure,1,0,0,0
43,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,426,1,0,0,11,may,76,2,1,0,0,0,304,2,failure,1,0,0,0
38,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,5293,1,0,0,11,may,475,1,1,0,0,0,171,6,failure,1,0,0,1
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,0,142,1,0,1,11,may,41,2,1,0,0,0,300,5,failure,1,0,0,0
50,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,199,0,0,0,11,may,228,2,1,0,0,0,363,2,failure,1,0,0,0
39,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,381,1,0,0,11,may,758,1,1,0,0,0,347,2,failure,1,0,0,0
35,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,0,1,0,0,11,may,371,1,1,0,0,0,305,1,failure,1,0,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,254,1,1,0,11,may,145,2,1,0,0,0,300,3,failure,1,0,0,0
30,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,740,1,1,0,11,may,242,3,1,0,0,0,341,1,other,0,1,0,0
35,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,-367,1,0,0,11,may,77,1,1,0,0,0,350,1,failure,1,0,0,0
56,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,102,1,0,1,11,may,267,1,1,0,0,0,369,1,failure,1,0,0,0
44,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1071,1,0,0,11,may,143,3,1,0,0,0,357,1,failure,1,0,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,246,1,0,0,11,may,288,1,1,0,0,0,360,2,failure,1,0,0,0
33,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,-331,1,1,0,11,may,186,2,1,0,0,0,350,3,failure,1,0,0,0
47,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,1571,1,0,0,11,may,261,1,1,0,0,0,369,2,failure,1,0,0,0
40,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,695,1,0,0,11,may,270,1,1,0,0,0,348,10,failure,1,0,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,213,1,0,0,11,may,47,1,1,0,0,0,343,2,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1579,1,0,1,11,may,176,1,1,0,0,0,284,4,other,0,1,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,-523,1,1,0,11,may,193,1,1,0,0,0,333,17,other,0,1,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-29,1,0,0,11,may,200,2,1,0,0,0,364,2,other,0,1,0,0
39,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,1005,1,1,0,11,may,204,1,1,0,0,0,336,2,failure,1,0,0,0
28,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,448,1,0,0,11,may,188,2,1,0,0,0,346,3,other,0,1,0,0
48,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,7985,1,0,0,11,may,232,2,1,0,0,0,347,1,failure,1,0,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,1,0,1,0,0,11,may,97,2,1,0,0,0,305,1,failure,1,0,0,0
57,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,124,1,0,1,11,may,296,1,1,0,0,0,287,12,failure,1,0,0,0
25,1,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,931,1,0,0,11,may,263,2,1,0,0,0,348,4,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,926,1,0,0,11,may,306,2,1,0,0,0,347,1,other,0,1,0,0
38,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,328,1,0,0,11,may,776,4,1,0,0,0,349,1,other,0,1,0,0
34,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,395,1,0,0,11,may,150,2,1,0,0,0,364,8,failure,1,0,0,0
39,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,0,1,0,0,11,may,275,2,1,0,0,0,307,1,other,0,1,0,0
38,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,0,1,1,0,11,may,125,2,1,0,0,0,304,2,failure,1,0,0,0
48,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,643,1,0,0,11,may,66,4,1,0,0,0,173,7,other,0,1,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,1,-204,1,0,0,11,may,34,1,1,0,0,0,361,7,failure,1,0,0,0
44,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,370,1,0,0,11,may,128,1,1,0,0,0,369,1,failure,1,0,0,0
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,48,1,0,0,11,may,400,1,1,0,0,0,173,5,failure,1,0,0,0
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,primary,1,0,0,0,1653,1,1,0,11,may,285,2,1,0,0,0,349,10,failure,1,0,0,0
57,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,99,1,0,0,11,may,133,2,1,0,0,0,370,2,failure,1,0,0,0
39,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,27,1,0,0,11,may,147,3,1,0,0,0,342,4,failure,1,0,0,0
34,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-333,1,0,0,11,may,218,4,1,0,0,0,285,5,failure,1,0,0,0
50,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1549,1,0,0,11,may,445,2,1,0,0,0,299,6,other,0,1,0,0
35,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,313,1,0,0,11,may,195,2,1,0,0,0,301,3,failure,1,0,0,0
48,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,primary,1,0,0,0,222,1,0,0,11,may,127,2,1,0,0,0,369,1,failure,1,0,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,244,1,0,0,11,may,155,2,1,0,0,0,173,1,failure,1,0,0,0
55,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,154,0,0,1,11,may,70,2,1,0,0,0,367,3,failure,1,0,0,0
31,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,1598,1,0,0,11,may,152,2,1,0,0,0,305,1,success,0,0,1,0
41,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,542,1,0,1,11,may,64,2,1,0,0,0,347,1,other,0,1,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,219,1,1,0,11,may,270,2,1,0,0,0,347,1,failure,1,0,0,0
59,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,0,1,0,1,11,may,437,2,1,0,0,0,361,5,failure,1,0,0,0
46,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,875,1,1,0,11,may,269,3,1,0,0,0,353,2,failure,1,0,0,0
53,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,238,1,0,0,11,may,238,2,1,0,0,0,361,5,failure,1,0,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,3499,1,0,0,11,may,143,3,1,0,0,0,356,1,other,0,1,0,0
48,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,1,-470,1,0,0,11,may,410,2,1,0,0,0,292,11,failure,1,0,0,0
35,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,6,1,0,0,11,may,204,2,1,0,0,0,348,2,failure,1,0,0,0
49,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-18,1,0,0,11,may,217,3,1,0,0,0,264,4,failure,1,0,0,0
50,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,388,1,0,0,11,may,258,4,1,0,0,0,329,2,failure,1,0,0,0
44,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-497,1,0,0,11,may,115,2,1,0,0,0,370,2,failure,1,0,0,0
